"","Country","City","Settlement","KYC_Year","KYC_Pop","gpw15","gpw20","ghs15","ghs20","hrsl15","hrsl20","wp_u15","wp_u20","wp_c20","wp_pb20","lsg15","lsg20","lshd20","grid16","grid19","area_m2","area_100m","area_km2","Id","gpw_combo","ghs_combo","hrsl_combo","wp_u_combo","wp_c_combo","wp_pb_combo","lsg_combo","lshd_combo","grid_combo","dens_kyc","dens_gpw","dens_ghs","dens_hrsl","dens_wp_u","dens_wp_c","dens_wp_pb","dens_lsg","dens_lshd","dens_grid"
"31","Nigeria","Port Harcourt","Ibikiri Polo",2018,9548,218.625381469727,248.394683837891,1168.35729980469,1508.05590820312,NA,823.382080078125,294.845825195312,340.511383056641,898.516357421875,895.067443847656,NA,542.612243652344,1137.79418945312,NA,1691.84985351562,43372.5861653239,4.33725861653239,0.0433725861653239,31,248.394683837891,1508.05590820312,823.382080078125,340.511383056641,898.516357421875,895.067443847656,542.612243652344,1137.79418945312,1691.84985351562,2201.39051971809,57.2699729942506,347.697945069461,189.839286257829,78.5084342812091,207.162273883551,206.367091055146,125.104885741436,262.330262049899,390.073547163358
"32","Nigeria","Port Harcourt","Ibi Polo(Nembe water side)",2019,8468,546.030883789062,620.381652832031,2782.189453125,3595.84423828125,NA,1918.29455566406,912.554504394531,1015.7294921875,2825.15795898438,1683.15686035156,NA,930.1953125,2626.60546875,NA,2431.91967773438,108328.265391869,10.8328265391869,0.108328265391869,32,620.381652832031,3595.84423828125,1918.29455566406,1015.7294921875,2825.15795898438,1683.15686035156,930.1953125,2626.60546875,2431.91967773438,781.698107079222,57.2686778088661,331.939612000021,177.081627655051,93.7640318076888,260.796011896302,155.375594196295,85.8681996923968,242.467232282216,224.495395448001
"33","Nigeria","Port Harcourt","Akwuzu",2016,1656,47.1477279663086,53.5676383972168,151.144119262695,195.089096069336,NA,177.584991455078,42.5925636291504,49.0547561645508,203.017059326172,116.993171691895,NA,38.7210006713867,246.264556884766,NA,179.061965942383,9355.72480268357,0.935572480268357,0.00935572480268357,33,47.1477279663086,151.144119262695,177.584991455078,42.5925636291504,203.017059326172,116.993171691895,38.7210006713867,246.264556884766,179.061965942383,1770.03923792735,50.3945220286779,161.552549321824,189.81425298459,45.5256696059863,216.997681748761,125.049821536367,41.3874942754623,263.223386833832,191.392938247843
"34","Nigeria","Port Harcourt","Ibitien polo",2015,2740,169.496597290039,192.576248168945,1048.00451660156,1352.71069335938,NA,638.354370117188,255.962066650391,299.791778564453,808.418579101562,675.211853027344,NA,442.811645507812,948.681396484375,NA,1045.15209960938,33624.6944873385,3.36246944873385,0.0336246944873385,34,169.496597290039,1048.00451660156,638.354370117188,255.962066650391,808.418579101562,675.211853027344,442.811645507812,948.681396484375,1045.15209960938,814.877292351832,50.408367979035,311.677037540428,189.846890759873,76.1232393492151,240.424066724524,200.8083235616,131.692392231119,282.138294770709,310.828727381577
"35","Nigeria","Port Harcourt","Deima Polo",2015,3265,162.006530761719,184.066284179688,892.442565917969,1151.94140625,NA,610.145446777344,234.690765380859,265.512817382812,688.873168945312,658.737121582031,NA,423.243774414062,811.328491210938,NA,1019.21368408203,32138.9911607609,3.21389911607609,0.0321389911607609,35,162.006530761719,892.442565917969,610.145446777344,234.690765380859,688.873168945312,658.737121582031,423.243774414062,811.328491210938,1019.21368408203,1015.89996514461,50.4080946260428,277.682196511373,189.845861597013,73.0236877090896,214.341876974151,204.965090001424,131.691680145458,252.443671038904,317.12684414513
"36","Nigeria","Port Harcourt","Ibimina polo",2019,2000,428.053161621094,486.33935546875,1527.99291992188,1972.39721679688,NA,1135.66882324219,636.903076171875,708.602966308594,2328.4873046875,640.919738769531,NA,700.746643066406,1811.81091308594,NA,960.535827636719,84921.1648308677,8.49211648308677,0.0849211648308677,36,486.33935546875,1972.39721679688,1135.66882324219,708.602966308594,2328.4873046875,640.919738769531,700.746643066406,1811.81091308594,960.535827636719,235.51254907811,57.2695106617252,232.262148161201,133.732129735153,83.4424454398235,274.193990311486,75.4723207160444,82.517314083249,213.352103294204,113.109120623788
"37","Nigeria","Port Harcourt","Agwu",2016,795,38.0127334594727,43.1887664794922,170.333099365234,219.85725402832,NA,143.162994384766,45.3695106506348,52.7044410705566,173.715850830078,90.9996032714844,NA,172.794952392578,125.133689880371,NA,116.20189666748,7542.07716706349,0.754207716706349,0.00754207716706349,37,38.0127334594727,170.333099365234,143.162994384766,45.3695106506348,173.715850830078,90.9996032714844,172.794952392578,125.133689880371,116.20189666748,1054.0862714476,50.4008811067004,225.843750457878,189.819052780265,60.1551928542511,230.328922632483,120.655889956792,229.107908292399,165.914093834566,154.071476721212
"38","Nigeria","Port Harcourt","Dakoroma polo",2019,5500,491.971405029297,558.961059570312,925.480407714844,1186.1123046875,NA,688.165710449219,484.978515625,575.694946289062,854.454223632812,1584.55163574219,NA,1101.34741210938,2982.02612304688,NA,2260.48657226562,156070.254369482,15.6070254369482,0.156070254369482,38,558.961059570312,1186.1123046875,688.165710449219,575.694946289062,854.454223632812,1584.55163574219,1101.34741210938,2982.02612304688,2260.48657226562,352.405397314163,35.8147080510949,75.9986141804757,44.0933292016074,36.8869102325006,54.7480509392884,101.528099774279,70.5674131536964,191.069472853372,144.837757931382
"39","Nigeria","Port Harcourt","Ibidoki Polo",2018,4860,370.317993164062,420.74267578125,1494.57690429688,1929.12353515625,NA,1368.33471679688,785.730651855469,890.020812988281,1134.82275390625,810.434997558594,NA,1291.71020507812,999.653686523438,NA,1412.43200683594,73467.5868718788,7.34675868718788,0.0734675868718788,39,420.74267578125,1929.12353515625,1368.33471679688,890.020812988281,1134.82275390625,810.434997558594,1291.71020507812,999.653686523438,1412.43200683594,661.516215099786,57.2691568752611,262.58158424619,186.250124042203,121.144691269144,154.465772216703,110.311911969005,175.82042096071,136.067309283854,192.252402314384
"40","Nigeria","Port Harcourt","Amagboribipi Polo",2015,9885,345.651611328125,392.717529296875,1559.61743164062,2013.07458496094,NA,1301.78527832031,570.199157714844,705.416320800781,1625.52587890625,1156.0341796875,NA,1111.95288085938,1534.61242675781,NA,1782.04614257812,68571.1629090514,6.85711629090514,0.0685711629090514,40,345.651611328125,1559.61743164062,1301.78527832031,570.199157714844,1625.52587890625,1156.0341796875,1111.95288085938,1534.61242675781,1782.04614257812,1441.56808498506,50.4077219437821,227.445089958472,189.844421925135,83.1543659936351,237.056775756049,168.588971025735,162.160423374211,223.798512618669,259.882735974847
"41","Nigeria","Port Harcourt","Aberebika polo",2018,2994,400.316253662109,454.825622558594,757.041748046875,977.252014160156,NA,713.651062011719,508.372772216797,580.194580078125,1163.58239746094,676.237487792969,NA,838.9638671875,953.315734863281,NA,924.674377441406,79418.5917983241,7.94185917983241,0.0794185917983241,41,454.825622558594,977.252014160156,713.651062011719,580.194580078125,1163.58239746094,676.237487792969,838.9638671875,953.315734863281,924.674377441406,376.989812108854,57.269414158536,123.050785972357,89.8594454839953,73.0552590949325,146.512594987298,85.1485115110337,105.638219992362,120.036846949406,116.430467539582
"42","Nigeria","Port Harcourt","Igonibo-okuma",2019,9610,206.346176147461,234.443450927734,465.626525878906,596.887756347656,NA,334.036163330078,191.121124267578,229.904144287109,589.559814453125,1016.86090087891,NA,303.236053466797,2155.01977539062,NA,1496.7001953125,79862.813041715,7.9862813041715,0.079862813041715,42,234.443450927734,596.887756347656,334.036163330078,229.904144287109,589.559814453125,1016.86090087891,303.236053466797,2155.01977539062,1496.7001953125,1203.31348646339,29.3557717288617,74.7391349758595,41.8262456089044,28.7873837059838,73.8215687625702,127.325955867315,37.969618389025,269.840203883751,187.408900126111
"43","Nigeria","Port Harcourt","Eli Okahia Chinwealu mgbudukwu rebisi diobu PH",2017,600,70.4844131469727,80.0819931030273,224.002868652344,289.131469726562,NA,255.751174926758,173.775390625,189.975494384766,157.771621704102,131.366394042969,NA,292.458984375,123.029434204102,NA,241.7275390625,13985.9198438646,1.39859198438646,0.0139859198438646,43,80.0819931030273,289.131469726562,255.751174926758,189.975494384766,157.771621704102,131.366394042969,292.458984375,123.029434204102,241.7275390625,429.002887688656,57.2590104884363,206.730392390601,182.863320955576,135.833392801907,112.80746884397,93.9276039827991,209.109581378944,87.9666375737684,172.836353819475
